url,avgPrice,cosine,lat,lng,memberId,shopId,shop_district,...
http://www.dianping.com/shop/549422,550,粤菜,30.596487,114.269944,6497088,549422,西北湖,{}
http://www.dianping.com/shop/24321344,21,面包甜点,30.585694,114.26902,3454876,24321344,万松园,{}
http://www.dianping.com/shop/65498425,67,面包甜点,30.527,114.354,6497088,65498425,石牌岭/街道口,{}
http://www.dianping.com/shop/14747562,69,面包甜点,30.55871,114.20849,10291612,14747562,王家湾,{}
http://www.dianping.com/shop/20959317,24,卤味,30.526496,114.355805,3454876,20959317,石牌岭/街道口,{}
http://www.dianping.com/shop/13706618,242,粤菜,30.507416,114.423071,3454876,13706618,光谷/鲁巷,{}
http://www.dianping.com/shop/57753171,177,日本料理,30.58894,114.299878,6497088,57753171,客运港/江滩,{}
http://www.dianping.com/shop/4550152,38,咖啡厅,30.60954,114.26769,7573971,4550152,唐家墩/菱角湖,{}
http://www.dianping.com/shop/73423070,24,韩国料理,30.506821,114.173718,4529157,73423070,江汉大学,{}
http://www.dianping.com/shop/58738359,83,创意菜,30.532766,114.332949,3454876,58738359,武昌区,{}
http://www.dianping.com/shop/2992975,72,烧烤,30.613758,114.269183,7573971,2992975,唐家墩/菱角湖,{}
http://www.dianping.com/shop/23900770,144,面包甜点,30.618446,114.281119,6497088,23900770,花桥,{}
http://www.dianping.com/shop/2992984,59,烧烤,30.591713,114.294699,1639497,2992984,客运港/江滩,{}
http://www.dianping.com/shop/4673872,12,面包甜点,30.607416,114.312417,2768700,4673872,解放公园,{}
http://www.dianping.com/shop/18978071,18,小吃快餐,30.568796,114.2674,10291612,18978071,武胜路,{}
http://www.dianping.com/shop/19458874,38,咖啡厅,30.50245,114.405818,3454876,19458874,光谷/鲁巷,{}
http://www.dianping.com/shop/15952336,22,面包甜点,30.569003,114.267703,3454876,15952336,武胜路,{}
http://www.dianping.com/shop/5579911,234,西餐,30.580949,114.267822,6497088,5579911,武汉广场,{}
http://www.dianping.com/shop/66675368,59,面包甜点,30.58515,114.28931,6497088,66675368,江汉路步行街,{}
http://www.dianping.com/shop/19093244,42,咖啡厅,30.585156,114.300385,6497088,19093244,客运港/江滩,{}
http://www.dianping.com/shop/67400480,32,面包甜点,30.604831,114.309506,6497088,67400480,解放公园,{}
http://www.dianping.com/shop/52344187,57,面包甜点,30.553745,114.339943,4529157,52344187,楚河汉街,{}
http://www.dianping.com/shop/17825973,22,小吃快餐,30.508074,114.161587,4529157,17825973,江汉大学,{}
http://www.dianping.com/shop/10655419,56,湖北菜,30.615225,114.262469,7573971,10655419,汉口火车站,{}
http://www.dianping.com/shop/23722727,78,其他,30.577451,114.259463,7573971,23722727,武汉广场,{}
http://www.dianping.com/shop/21191529,37,咖啡厅,30.605584,114.309291,6497088,21191529,解放公园,{}
http://www.dianping.com/shop/69467076,133,西餐,30.607389,114.312349,6497088,69467076,解放公园,{}
http://www.dianping.com/shop/4695654,9,小吃快餐,30.55336,114.31823,2768700,4695654,司门口,{}
http://www.dianping.com/shop/76847149,18,面包甜点,30.585686,114.293714,6497088,76847149,江岸区,{}
http://www.dianping.com/shop/70438144,94,日本料理,30.615225,114.262469,6497088,70438144,唐家墩/菱角湖,{}
http://www.dianping.com/shop/4132970,45,粤菜,30.582393,114.290242,2768700,4132970,江汉路步行街,{}
http://www.dianping.com/shop/573936,63,湖北菜,30.58601948,114.2353836,1639497,573936,汉西路,{}
http://www.dianping.com/shop/3487156,67,粤菜,30.603524,114.271612,2768700,3487156,唐家墩/菱角湖,{}
http://www.dianping.com/shop/66663422,64,韩国料理,30.58394,114.348546,6497088,66663422,徐东大街,{}
http://www.dianping.com/shop/6268132,34,咖啡厅,30.49768,114.39861,4529157,6268132,光谷/鲁巷,{}
http://www.dianping.com/shop/69740583,111,火锅,30.585865,114.340066,4529157,69740583,徐东大街,{}
http://www.dianping.com/shop/67791802,98,日本料理,30.584791,114.301196,4529157,67791802,客运港/江滩,{}
http://www.dianping.com/shop/32825876,59,其他,30.4626,114.132561,4529157,32825876,蔡甸区,{}
http://www.dianping.com/shop/67647407,72,火锅,30.62612881959236,114.31697033187106,4529157,67647407,后湖,{}
